s9	s10	s11	s12	s13	s14	s15	s16	toggle_black
100	15	6	3	0	50	0	0	1
100	15	6	3	0	50	0	0	1
100	15	6	3	0	50	0	0	1
100	15	6	3	0	50	0	0	1
100	15	6	3	0	50	0	0	1
100	15	6	3	0	50	0	0	1
100	15	6	3	0	50	0	0	1
100	15	6	3	0	50	0	0	1
100	15	6	3	0	50	0	0	1
100	15	6	3	0	51	0	0	1
100	15	6	3	0	51	0	0	1
100	15	6	3	0	51	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	52	0	0	1
100	15	6	3	0	53	0	0	1
100	15	6	3	0	54	0	0	1
100	15	6	3	0	54	0	0	1
100	15	6	3	0	55	0	0	1
100	15	6	3	0	55	0	0	1
100	15	6	3	0	56	0	0	1
100	15	6	3	0	56	0	0	1
100	15	6	3	0	56	0	0	1
100	15	6	3	0	57	0	0	1
100	15	6	3	0	57	0	0	1
100	15	6	3	0	58	0	0	1
100	15	6	3	0	58	0	0	1
100	15	6	3	0	59	0	0	1
100	15	6	3	0	59	0	0	1
100	15	6	3	0	60	0	0	1
100	15	6	3	0	60	0	0	1
100	15	6	3	0	60	0	0	1
100	15	6	3	0	60	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	66	0	0	1
100	15	6	3	0	66	0	0	1
100	15	6	3	0	66	0	0	1
100	15	6	3	0	66	0	0	1
100	15	6	3	0	66	0	0	1
100	15	6	3	0	66	0	0	1
100	15	6	3	0	66	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	65	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	64	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	63	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	62	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	1	61	0	0	1
100	15	6	3	1	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	3	61	0	0	1
100	15	6	3	3	61	0	0	1
100	15	6	3	3	61	0	0	1
100	15	6	3	3	61	0	0	1
100	15	6	3	3	61	0	0	1
100	15	6	3	4	61	0	0	1
100	15	6	3	4	61	0	0	1
100	15	6	3	5	61	0	0	1
100	15	6	3	5	61	0	0	1
100	15	6	3	5	61	0	0	1
100	15	6	3	6	61	0	0	1
100	15	6	3	6	61	0	0	1
100	15	6	3	6	61	0	0	1
100	15	6	3	6	61	0	0	1
100	15	6	3	6	61	0	0	1
100	15	6	3	5	61	0	0	1
100	15	6	3	5	61	0	0	1
100	15	6	3	5	61	0	0	1
100	15	6	3	5	61	0	0	1
100	15	6	3	4	61	0	0	1
100	15	6	3	3	61	0	0	1
100	15	6	3	3	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	2	61	0	0	1
100	15	6	3	1	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	0	0	1
100	15	6	3	0	61	4	0	1
100	15	6	3	0	61	10	0	1
100	15	6	3	0	61	21	0	1
100	15	6	3	0	61	23	0	1
100	15	6	3	0	61	24	0	1
100	15	6	3	0	61	24	0	1
100	15	6	3	0	61	26	0	1
100	15	6	3	0	61	32	0	1
100	15	6	3	0	61	35	0	1
100	15	6	3	0	61	35	0	1
100	15	6	3	0	61	36	0	1
100	15	6	3	0	61	37	0	1
100	15	6	3	0	61	38	0	1
100	15	6	3	0	61	39	0	1
100	15	6	3	0	61	40	0	1
100	15	6	3	0	61	44	0	1
100	15	6	3	0	61	46	0	1
100	15	6	3	0	61	46	0	1
100	15	6	3	0	61	47	0	1
100	15	6	3	0	61	49	0	1
100	15	6	3	0	61	49	0	1
100	15	6	3	0	61	49	0	1
100	15	6	3	0	61	49	0	1
100	15	6	3	0	61	49	0	1
100	15	6	3	0	61	49	0	1
100	15	6	3	0	61	50	0	1
100	15	6	3	0	61	54	0	1
100	15	6	3	0	61	54	0	1
100	15	6	3	0	61	59	0	1
100	15	6	3	0	61	62	0	1
100	15	6	3	0	61	72	0	1
100	15	6	3	0	61	75	0	1
100	15	6	3	0	61	78	0	1
100	15	6	3	0	61	82	0	1
100	15	6	3	0	61	86	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	87	0	1
100	15	6	3	0	61	88	0	1
100	15	6	3	0	61	89	0	1
100	15	6	3	0	61	89	0	1
100	15	6	3	0	61	89	0	1
100	15	6	3	0	61	90	0	1
100	15	6	3	0	61	96	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	3	0	61	100	0	1
100	15	6	4	0	61	100	0	1
100	15	6	5	0	61	100	0	1
100	15	6	6	0	61	100	0	1
100	15	6	6	0	61	100	0	1
100	15	6	7	0	61	100	0	1
100	15	6	8	0	61	100	0	1
100	15	6	8	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	9	0	61	100	0	1
100	15	6	11	0	61	100	0	1
100	15	6	12	0	61	100	0	1
100	15	6	12	0	61	100	0	1
100	15	6	13	0	61	100	0	1
100	15	6	13	0	61	100	0	1
100	15	6	13	0	61	100	0	1
100	15	6	14	0	61	100	0	1
100	15	6	15	0	61	100	0	1
100	15	6	16	0	61	100	0	1
100	15	6	17	0	61	100	0	1
100	15	6	19	0	61	100	0	1
100	15	6	24	0	61	100	0	1
100	15	6	27	0	61	100	0	1
100	15	6	28	0	61	100	0	1
100	15	6	28	0	61	100	0	1
100	15	6	29	0	61	100	0	1
100	15	6	30	0	61	100	0	1
100	15	6	34	0	61	100	0	1
100	15	6	35	0	61	100	0	1
100	15	6	37	0	61	100	0	1
100	15	6	39	0	61	100	0	1
100	15	6	41	0	61	100	0	1
100	15	6	43	0	61	100	0	1
100	15	6	43	0	61	100	0	1
100	15	6	44	0	61	100	0	1
100	15	6	45	0	61	100	0	1
100	15	6	46	0	61	100	0	1
100	15	6	46	0	61	100	0	1
100	15	6	46	0	61	100	0	1
100	15	6	46	0	61	100	0	1
100	15	6	47	0	61	100	0	1
100	15	6	49	0	61	100	0	1
100	15	6	50	0	61	100	0	1
100	15	6	52	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	53	0	61	100	0	1
100	15	6	54	0	61	100	0	1
100	15	6	54	0	61	100	0	1
100	15	6	64	0	61	100	0	1
100	15	6	73	0	61	100	0	1
100	15	6	78	0	61	100	0	1
100	15	6	91	0	61	100	0	1
100	15	6	95	0	61	100	0	1
100	15	6	96	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	0	61	100	0	1
100	15	6	100	1	61	100	0	1
100	15	6	100	2	61	100	0	1
100	15	6	100	2	61	100	0	1
100	15	6	100	2	61	100	0	1
100	15	6	100	3	61	100	0	1
100	15	6	100	4	61	100	0	1
100	15	6	100	5	61	100	0	1
100	15	6	100	6	61	100	0	1
100	15	6	100	6	61	100	0	1
100	15	6	100	8	61	100	0	1
100	15	6	100	11	61	100	0	1
100	15	6	100	15	61	100	0	1
100	15	6	100	17	61	100	0	1
100	15	6	100	19	61	100	0	1
100	15	6	100	20	61	100	0	1
100	15	6	100	23	61	100	0	1
100	15	6	100	32	61	100	0	1
100	15	6	100	48	61	100	0	1
100	15	6	100	57	61	100	0	1
100	15	6	100	58	61	100	0	1
100	15	6	100	59	61	100	0	1
100	15	6	100	61	61	100	0	1
100	15	6	100	67	61	100	0	1
100	15	6	100	69	61	100	0	1
100	15	6	100	69	61	100	0	1
100	15	6	100	74	61	100	0	1
100	15	6	100	74	61	100	0	1
100	15	6	100	74	61	100	0	1
100	15	6	100	74	61	100	0	1
100	15	6	100	80	61	100	0	1
100	15	6	100	94	61	100	0	1
100	15	6	100	99	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	61	100	0	1
100	15	6	100	100	60	100	0	1
100	15	6	100	100	49	100	0	1
100	15	6	100	100	45	100	0	1
100	15	6	100	100	45	100	0	1
100	15	6	100	100	43	100	0	1
100	15	6	100	100	42	100	0	1
100	15	6	100	100	41	100	0	1
100	15	6	100	100	40	100	0	1
100	15	6	100	100	35	100	0	1
100	15	6	100	100	35	100	0	1
100	15	6	100	100	32	100	0	1
100	15	6	100	100	21	100	0	1
100	15	6	100	100	7	100	0	1
100	15	6	100	100	4	100	0	1
100	15	6	100	100	4	100	0	1
100	15	6	100	100	4	100	0	1
100	15	6	100	100	4	100	0	1
100	15	6	100	100	3	100	0	1
100	15	6	100	100	1	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	15	6	100	100	0	100	0	1
100	19	6	100	100	0	100	0	1
100	25	6	100	100	0	100	0	1
100	29	6	100	100	0	100	0	1
100	31	6	100	100	0	100	0	1
100	32	6	100	100	0	100	0	1
100	32	6	100	100	0	100	0	1
100	36	6	100	100	0	100	0	1
100	41	6	100	100	0	100	0	1
100	43	6	100	100	0	100	0	1
100	46	6	100	100	0	100	0	1
100	50	6	100	100	0	100	0	1
100	55	6	100	100	0	100	0	1
100	58	6	100	100	0	100	0	1
100	64	6	100	100	0	100	0	1
100	65	6	100	100	0	100	0	1
100	68	6	100	100	0	100	0	1
100	71	6	100	100	0	100	0	1
100	71	6	100	100	0	100	0	1
100	72	6	100	100	0	100	0	1
100	72	6	100	100	0	100	0	1
100	72	6	100	100	0	100	0	1
100	72	6	100	100	0	100	0	1
100	73	6	100	100	0	100	0	1
100	73	6	100	100	0	100	0	1
100	73	6	100	100	0	100	0	1
100	73	6	100	100	0	100	0	1
100	73	6	100	100	0	100	0	1
100	73	6	100	100	0	100	0	1
100	73	6	100	100	0	100	0	1
100	72	6	100	100	0	100	0	1
100	71	6	100	100	0	100	0	1
100	71	6	100	100	0	100	0	1
100	71	6	100	100	0	100	0	1
100	71	6	100	100	0	100	0	1
100	72	6	100	100	0	100	0	1
100	73	6	100	100	0	100	0	1
100	80	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	84	6	100	100	0	100	0	1
100	85	6	100	100	0	100	0	1
100	86	6	100	100	0	100	0	1
100	87	6	100	100	0	100	0	1
100	87	6	100	100	0	100	0	1
100	88	6	100	100	0	100	0	1
100	88	6	100	100	0	100	0	1
100	88	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
100	89	6	100	100	0	100	0	1
99	89	6	100	100	0	100	0	1
95	89	6	100	100	0	100	0	1
94	89	6	100	100	0	100	0	1
94	89	6	100	100	0	100	0	1
93	89	6	100	100	0	100	0	1
91	89	6	100	100	0	100	0	1
89	89	6	100	100	0	100	0	1
85	89	6	100	100	0	100	0	1
79	89	6	100	100	0	100	0	1
77	89	6	100	100	0	100	0	1
77	89	6	100	100	0	100	0	1
77	89	6	100	100	0	100	0	1
77	89	6	100	100	0	100	0	1
77	89	6	100	100	0	100	0	1
77	89	6	100	100	0	100	0	1
77	89	6	100	100	0	100	0	1
77	89	6	100	100	0	100	0	1
72	89	6	100	100	0	100	0	1
67	89	6	100	100	0	100	0	1
66	89	6	100	100	0	100	0	1
65	89	6	100	100	0	100	0	1
65	89	6	100	100	0	100	0	1
65	89	6	100	100	0	100	0	1
65	89	6	100	100	0	100	0	1
65	89	6	100	100	0	100	0	1
65	89	6	100	100	0	100	0	1
65	89	6	100	100	0	100	0	1
65	89	6	100	100	0	100	0	1
64	89	6	100	100	0	100	0	1
64	89	6	100	100	0	100	0	1
64	89	6	100	100	0	100	0	1
63	89	6	100	100	0	100	0	1
63	89	6	100	100	0	100	0	1
62	89	6	100	100	0	100	0	1
62	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	6	100	100	0	100	0	1
61	89	7	100	100	0	100	0	1
61	89	7	100	100	0	100	0	1
61	89	7	100	100	0	100	0	1
61	89	7	100	100	0	100	0	1
61	89	7	100	100	0	100	0	1
61	89	7	100	100	0	100	0	1
61	89	7	100	100	0	100	0	1
61	89	7	99	100	0	100	0	1
61	89	7	95	100	0	100	0	1
61	89	7	95	100	0	100	0	1
61	89	7	94	100	0	100	0	1
61	89	7	94	100	0	100	0	1
61	89	7	93	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	89	7	91	100	0	100	0	1
61	88	7	91	100	0	100	0	1
61	88	7	91	100	0	100	0	1
61	88	7	91	100	0	100	0	1
61	87	7	91	100	0	100	0	1
61	87	7	91	100	0	100	0	1
61	86	7	91	100	0	100	0	1
61	86	7	91	100	0	100	0	1
61	86	7	91	100	0	100	0	1
61	85	7	91	100	0	100	0	1
61	85	7	91	100	0	100	0	1
61	84	7	91	100	0	100	0	1
61	84	7	91	100	0	100	0	1
61	84	7	91	100	0	100	0	1
61	84	7	91	100	0	100	0	1
61	83	7	91	100	0	100	0	1
61	83	7	91	100	0	100	0	1
61	83	7	91	100	0	100	0	1
61	83	7	91	100	0	100	0	1
61	82	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	81	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	7	91	100	0	100	0	1
61	80	12	91	100	0	100	0	1
61	80	13	91	100	0	100	0	1
61	80	13	91	100	0	100	0	1
61	80	13	91	100	0	100	0	1
61	80	14	91	100	0	100	0	1
61	80	16	91	100	0	100	0	1
61	80	19	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	20	91	100	0	100	0	1
61	80	19	91	100	0	100	0	1
61	80	18	91	100	0	100	0	1
61	80	17	91	100	0	100	0	1
61	80	16	91	100	0	100	0	1
61	80	15	91	100	0	100	0	1
61	80	14	91	100	0	100	0	1
61	80	14	91	100	0	100	0	1
61	80	13	91	100	0	100	0	1
61	80	13	91	100	0	100	0	1
61	80	12	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
