dimmer/1	dimmer/2	dimmer/3	dimmer/4	dimmer/5	dimmer/6	dimmer/7	dimmer/8	relay/17	relay/18	relay/19	relay/20	relay/21	relay/22	relay/23	relay/24	print_pos
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	0	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	0	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	0	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	0	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	2	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	3	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	6	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	12	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	14	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	15	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	17	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	20	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	22	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	25	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	28	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	31	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	34	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	42	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	43	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	46	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	48	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	50	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	51	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	52	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	52	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	52	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	52	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	51	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	50	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	50	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	50	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	50	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	50	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	49	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	47	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	46	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	45	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	43	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	43	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	41	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	40	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	40	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	40	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	40	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	38	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	75	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	76	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	80	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	83	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	84	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	86	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
